neutral,Tarifa low cost por supuesto https://t.co/giIzj46I8s
negative,"@Iberia Se como funciona el tema de un equipaje perdido, me sorprende que la prioridad en este caso, no sirva de na… https://t.co/gucbpehTk7"
negative,"Las mejores ofertas de empleo IT de España: Endesa, Mercadona y Ryanair https://t.co/ioS1GcJYtW"
positive,@Iberia Muchas Felicidades🎂 y a seguir volando muy alto!!!🎉
negative,@iberia una verguenza hay que hacer check in online desde pais destino xq vuestra web no funciona gracias x corregir nada
negative,"La maravillosa aventura de viajar en avión con la bici, capítulo 2637473930. https://t.co/do6xll5Gia"
neutral,Ryanair no se conforma sólo con los vuelos https://t.co/Jwv4ucHG2V https://t.co/9AllIq9UWC
positive,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/zGLcIRxwPe
negative,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/tG22njBvMJ"
neutral,Es sacar Ryanair ofertas de vuelos a 5-10€ y no poner nunca Málaga como aeropuerto de salida y si poblachos como Valladolid o Vigo. De risa.
neutral,"@Iberia Hola! He cambiado la fecha de un billete, en principio sin problema, y ya tengo mis nuevos billetes en el c… https://t.co/p8IkB8gltm"
neutral,"Duda !!! Exceptuando personas mayores y gente con hijos pequeños, por qué la gente paga por el priority ? Para Ryanair estamos hablando..."
negative,@Iberia 14 minutos con el nuevo y en espera
negative,@Radiohen #TipicoDeNavidad @Iberia perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no es… https://t.co/76oP75n73R
neutral,"Amazon, Google, Alibaba, Iberia, Seur, entre los ponentes más destacados de eShow https://t.co/470gPnyPOg https://t.co/Amh7zaQdp3"
negative,@Iberia  siempre viaje por Iberia.Ahora con profundo dolor no puedo viajar a España por altos costos pasaje.trágico desamparo
positive,¿Conseguiré la hazaña que es volar a Tenerife Sur en Ryanair sin encontrarme a nadie?
negative,@ILopezMunoz @josue112014 @jmanatol @AlexValeroLEVC @airspottersORG @Ryanair No es por vacilar pero tiene toda la pinta de ser un vueling 😂
negative,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/iqb0f8KzKn"
negative,@Iberia ayudanos a recuperar nuestro equipaje que olvidaron en Madrid. No nos han dado mayor información.
positive,@n_larenas @AeropuertoUIO @Iberia @De_aviacion @aviationcommons @AviateAddict @Aviation_Pics @iLove_Aviation… https://t.co/74PyXvoHEg
negative,"La polémica esta servida

https://t.co/TwoO3BD1jz"
negative,Buen dia @Iberia ! Seguimos esperando que nos devuelvan la valija que nos perdieron el sabado 21/10/2017 vuelo IB6845 con recuerdos de viaje
neutral,@Ryanair Madrid!! #TravelThursday
neutral,Marca de bajo costo de Iberia llegará a Colombia después de 2021 https://t.co/3VHhCZe73b
negative,"@SamsungEspana @Iberia Ya se lo podían dar a los comerciales q los venden en los distintos puntos de venta, iban a… https://t.co/fbBWbzzXFQ"
negative,"@ForondaNews24h @Airbus @Iberia vuelos regulares, ejem, regulares, ejem... RYR ha tenido muy buena aceptación... Po… https://t.co/u4RHBHJJMr"
negative,@flavio_amato @vickyulf Iberia va ser lo mismo con sus 340 el año que viene. Son aviones que gastan mucho combustible.
negative,Stop calefacción del infierno Ryanair.🔥🔥🔥
negative,"@Iberia ATT. AL CLIENTE, POR FAVOR, EFICACIA. MERCI"
positive,Ryanair tarda menos de dos horas en amargar la oferta aniversario de Iberia Express https://t.co/QT1DVPU9tB vía @CincoDiascom
positive,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/w89S9Z3QyD"
positive,"@klopalb Pues Ryanair parece que sigue comprando aviones, porque en el que estoy ahora es nuevisimo"
negative,"@Iberia @Iberia_en @iberiaexpress Además de que aquí no hay un mostrador, nadie que ayude o pueda dar una idea de q… https://t.co/WbB3TqTQX1"
neutral,Q tal?@Iberia quería saber si al.comprar un billete en clase turista luego puedo pasarlo a bussines
neutral,Y desde entonces en #España 🇪🇸 las distancias comenzaron a medirse en tiempo y no en kilómetros. Felicidades… https://t.co/FmpUH8jV5H
negative,"Estacionado desde hace casi 10 años en Barajas, este MD-88 EC-FOF ex Iberia volverá a volar… https://t.co/ZW146FrFQb"
neutral,¿La oficina de @Iberia en el aeropuerto de Madrid Barajas tiene algún horario concreto o está abierto 24h? Es por g… https://t.co/0aDAQaGJjq
neutral,"Según @AthosDumasE , director general de Toshiba Iberia, la compañía terminará el año con  65.000 unidades vendidas… https://t.co/tgyIm7Cflp"
neutral,"@elpollo5504 Pollo, ¿lo alquilaste en el Iberia que está en la Murillo entre el puente y los chicharrones?"
negative,@SirChandlerBlog @InfoViajera @PromosaereasAR Gente.. Me podrán ayudar? No puedo desde hace unos días comprar equip… https://t.co/ynMly0Pe1u
positive,escuchando a Jiménez Losantos me entero de que Iberia abre un nuevo vuelo Madrid-S. Francisco. Perfecto para traer a cineastas de vanguardia
negative,A quién se le puede reclamar por este retraso? Había pensado ir a la ventanilla de Iberia... #DuiARV https://t.co/wX1g2lp0pz
neutral,"@Iberia FELICES FIESTAS ""Equipo IBERIA "" https://t.co/BVTaTGSadA"
negative,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/prDAmG1qhy"
negative,@Iberia Manda narices que nos obliguen a meter la maleta en la bodega cuando ahora todos están subiendo sus maletas… https://t.co/NNuITAEHtL
positive,#FelizMartes @Iberia  te trae a #Madrid #gratis !!! https://t.co/ckNYRu3Zmq
negative,"@Iberia @IDEAoffice @RAEinforma Yo sé que de pronto, fastidia que alguien ande corrigiendo a todos; pero es bonito… https://t.co/4HM3HbKd1i"
neutral,"@Iberia hola, necesito su ayuda para el cambio de fecha de un pasaje 😩😩"
negative,"@Modoavion85 oye y para que aerolínea buenas ?
Interjet?
es mexicana o extranjera ?
Iberia?
o cual ?"
negative,"No solo en Colombia, @Acdac1 Las amenazas de huelgas en Ryanair se expanden por Europa https://t.co/AKBgVw03ih"
positive,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/TCYA8Sm0Cb"
neutral,"que lo repario , debo ir east  or west ?https://t.co/3vGozlsGFW https://t.co/tLaCEQ6ykh"
negative,Aquí en el aeropuerto De Santiago de Compostela dentro de un avión de @Iberia con un sensor q falla y sin poder vol… https://t.co/gsQelDKtxk
positive,@internauta2009 @Iberia @fdeaguilaramat @RocioEnTuiter @MaraECMara @MargotAB @sanbarragan @luisevanegas… https://t.co/yzsAWN1WmT
negative,Se ha juntado la oferta de Alsa con la de Ryanair y ahora tengo que decidir si quiero ir a Madrid o al resto del mundo
positive,"@Iberia Hola, cambié las fechas y ya funcionó, gracias! :)"
negative,"@Iberia he puesto 3 reclamaciones 1-1UMWDL0, 1-1V2IVAV y 1-1VFZ23HW para que me devuelvan el dinero de los asientos… https://t.co/HTzEbyQ1Td"
neutral,Ryanair apuntala sus rutas en el Reino Unido ante el 'Brexit' con una licencia https://t.co/YCCzYrBsUJ #Politica #Ibex35 #ultimahora
neutral,@loitzun @Iberia @Aeropuerto_PNA @AEMET_Navarra @meteoenrique @Lagranrespuesta @eguraldiaETB Espero que luego esté… https://t.co/VHZ5FXU7vR
neutral,@Renovatio_News Yo soy pobre Pablo...viajo con Ryanair🤣🤣🤣🤣
positive,"@ArielShocron @Iberia @wicho Es que en la ruta a NRT se pueden ver cosas muy interesantes además de esa Soyuz, como… https://t.co/h5xrcJvYOh"
negative,@flycareIT en mismo vuelo emde @Iberia peerdieron 15 valijas. Pierden en @Iberia valijas a diarui y no las devuelven
negative,"Una cosa es que no puedas disponer de plazas juntas por falta de espacio, y otra muy distinta es jacerlo simplement… https://t.co/drqpSdKZXb"
negative,Por favor @Iberia dejad de ofrecer puente aéreo con @vueling porque el servicio es lamentable. Me asignan un asient… https://t.co/1JweFRZ144
neutral,"@Ryanair Sevilla, 💃y olé!"
negative,RT RobertoHermida: UltimaLlamada_ Iberia Y los tiran y todo https://t.co/KRCTuu67Jj
negative,@Iberia @AirNostrumLAM por SMS solo me han confirmado estas dos entregas (qué si han llegado)pero el mensaje me lo… https://t.co/qgmbrxHq1i
neutral,Los sindicatos de Iberia en Barcelona mantienen la huelga entre este jueves y el domingo  https://t.co/gEnpmjpRtt
negative,@Vicmuca @Iberia a mi me hicieron lo mismo y me la perdieron. @Iberia
negative,"@SirChandlerBlog @Iberia La ""nueva"" iberia....o como hacer hacer una campaña de marketing para posicionar a la marc… https://t.co/BsuJtAGKjE"
negative,"@Iberia ¿funciona el código QR en una imagen/foto?porque desde la app no me sale dicho código, y solo me llego una… https://t.co/e6PjXUEZZ2"
negative,@Iberia Y por supuesto habrán al menos otros veintipico días de espera...
positive,"Iberia apuesta al mercado argentino
https://t.co/pXLgPSK833
#AviacionAlDia #vuelos #españa #Argentina https://t.co/lckijPonVE"
negative,"Oye @Iberia , muchas gracias por arruinar las vacaciones de mi familia con un vuelo overbooked."
positive,@linwer @Iberia @josue112014 @josechulopez1 @juanjearanjuez @jmanatol @Franjosmir @ALCspotters @basquespotting… https://t.co/R3Whojasgc
negative,"Si no sabéis organizar conexión de vuelos, @Iberia y @AirNostrumLAM podríais dedicaros a otra cosa."
negative,"Iberia deja de ponerme público amiga, que tu no entiendes que veo vuelos en internes pero son de rayanair que los tuyos son tope caros tía"
negative,@Iberia En esta y en todas las otras. Es absurdo no cuidar de los clientes y tener pequeños grandes detalles con ellos ( nosotros)
negative,"@Iberia hay algún error en vuestra página web? Al escribir origen, destino y fechas, vuelve a cargar la página de i… https://t.co/9afjzrJsrY"
positive,Cómo me cuida la tripulación de .@iberia 6252 🙏 #TrendingNow #nycgo #visitspain https://t.co/PSOH24G3Cx
positive,"@Avianca Estoy sorprendida por tanta quejadera de una nuestras aerolineas, Avianca ha sido es y será una de las mej… https://t.co/q1mYY8ZBMp"
positive,"En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/44GXW1rjO2 https://t.co/aI0dJln66U"
negative,@RobertoHermida @Iberia Pues vaya con los “vuelos críticos”... habrá que evitar volarlos con @Iberia entonces para… https://t.co/7FzyHLuznH
negative,Así se bajó un pasajero de RyanAir harto de esperar para desembarcar https://t.co/qGvdIkjtJt via #Hipertextual https://t.co/iQSPiNu2Kr
positive,@Iberia Iberia y su filial Vueling q excelente experiencia en mis dos viajes a Europa
negative,Gracias Ryanair por hacerme esperar dos horas más.
positive,Madre mía el azafato de Iberia😍😍
positive,Iberia Express añade Palermo y Mykonos a sus destinos de 2018 https://t.co/h8lK1aBjWB https://t.co/GrVAvH1Veo
negative,Como ryanair me cancele el vuelo a Milan... https://t.co/49di9Vg1Hi
positive,@Renfe Decir que @Ryanair (El Niño de clase desordenado del que todos se quejan) es el único que a cumplido su prom… https://t.co/RWkAM5ayEm
neutral,"@omarpeon @Aeromexico @Iberia @AICM_mx Muchas gracias, ya lo estoy viendo!"
negative,"@paconadal @Iberia El problema es que @Iberia se cree intocable. Yo los evito y a ser posible elijo @emirates , tra… https://t.co/xxqkeCrIYJ"
neutral,"Las empresas Iberia y Nissan, premiadas por CEJE Y CEOE https://t.co/jF6NiZnpot https://t.co/pbCPCxNVTX"
neutral,"Frío fuselaje

@iberiaexpress 
@iberia 
#airbus #comeflywithme #fly #flying #upintheair #iberia #iberiaexpress… https://t.co/njYtkLReu7"
negative,Esperando q el puto @Ryanair despegue y se porte como debe https://t.co/bZwmPZzVuN
negative,@IvanKildoff @Iberia @Flor_Colman No va a quedar nada en pie.
neutral,Hace 90 años Iberia unió Madrid y Barcelona por 163 pesetas. ¿Cuánto costaría hoy ese billete? https://t.co/rbpTJ22Gjg vía @elpais_economia
negative,De puta madre que haya huelga en ryanair a partir del 20 de diciembre oye. Cuatro meses sin pisar casa ni ver a un… https://t.co/7CyEiTOlgd
positive,Nos vamos de viaje para Roma en Iberia https://t.co/ML6rXlDQSm
neutral,@JoanmiMmc @Xunta @Ryanair @Ryanair_ES @infoSCQ @iberiaexpress @PazodeRaxoi @martinhonoriega @nikoxpress… https://t.co/dPkNpQvpCc
neutral,Es el Momento de Colombia https://t.co/VyKbOiOiS9 @colombia_travel @EcuadorTravel @travelchannel @PriceTravel… https://t.co/AE7CUKspLt
positive,@Carbonellsg @MercedesBenz No sabéis lo que es volar hasta que montáis en Ryanair.
positive,Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros https://t.co/QkFt6JWUDv vía @elpais_economia
negative,"@renatguz @iberiaexpress Solamente he viajado una sola vez por Iberia y viaje desde San Juan, Puerto Rico hasta San… https://t.co/dx2ZkJrnY1"
neutral,Consulta la lista de vuelos cancelados por Ryanair https://t.co/dGMNb3J2k4
negative,"El primer vuelo de Iberia, hace 90 años, costaba la mitad que las tarifas de ayer entre Asturias y Madrid… https://t.co/aurbYjavAI"
negative,@Iberia si es equipaje de mano es equipaje de mano. Si no quiero facturar mi maleta es para no tener que esperar en… https://t.co/CzT0ZD4j8M
neutral,@luciapediatra @susanarivero78 @Iberia Sarna con gusto no pica 😆😆😆
positive,@Clararouse Me ha funcionado Vanish y el viejo y noble Iberia. Prueba!!
negative,@Iberia que azafatas tan serviciales teneis que ven que tu maleta no cabe en tu compartimento porque hay maletas qu… https://t.co/RpvXPyLTeF
neutral,#AyTalento #lasubcontrata #AiTalento Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas en Navidad… https://t.co/rrBZQjUnbi
positive,"Vuelos IB3194 31DEC MAD MUC e IB3193 01JAN MUC MAD mis más sinceras felicitaciones a su comandante, Eva Domínguez,… https://t.co/ZKwyh9Frws"
negative,Mi flamante equipaje donado por mi equipo @quickstepteam llega destruido a ecuador. Que tristeza saber que con… https://t.co/caNbqEwEDU
negative,@VadeAviones @flywithlevelES @PabloK75 @Iberia  ya es genéticamente pésima... consiguieron empeorarla con el engendro Level ...
neutral,"Iberia se la tiene jurada al ciclista Iván Cortina, pierde la bici y luego se la rompe https://t.co/1wTYopa7Vf #triatlón #entrenamiento"
negative,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/uBSHyW4mYm"
positive,Black Friday. Ryanair. Miro fechas y sitios. Miro mi calendario de exámenes. Lloro.
negative,@guudpt ... estoy harta de viajar con Ryanair (por harta entiende que todas mis experiencias volando han sido con e… https://t.co/CLdf4YRSHC
negative,IB8312 Retraso de 3 horas sin notificarme hasta llegar al aeropuerto y la solución de @Iberia es un voucher para la… https://t.co/OpWJMI6WMk
positive,@Iberia Gracias a vosotros por ser de los pocos en mantener esta bestia en el aire!!
neutral,calvin harris volando con ryanair menudo raticate
positive,Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey https://t.co/7HOE7k45f1 https://t.co/8YTNOf0Ow6
neutral,El Sepla entra en Ryanair y busca un convenio para la 'low cost' en España https://t.co/yho21O6LG6 vía @CincoDiascom
negative,"Amigos de @Iberia menudos impresentables, despues de un dia volando,vuelvo a casa por navidad y me perdeis la malet… https://t.co/QwRcgEBwrM"
neutral,"@Iberia Hola Iberia, ayer compre unos vuelos y no he recibido ningun correo de confirmacion, tan solo el correo de PayPal con el justificant"
negative,¿¿¿puede ryanair dejar de hacerme falsas ilusiones poniendo las idas desde seis euros y las vueltas a más de cien????
negative,@Iberia OK.  Mensaje enviado.
negative,ÚLTIMA HORA | Convocada una huelga del personal de tierra de Ryanair para el próximo 30 de diciembre https://t.co/5YoHqH8eOg
neutral,@Iberia #HolaArgentina vamos x el viaje si si
negative,Vamos en asientos separados en el avión porque Ryanair saca la rata que hay en mí.
negative,@sninobecerra Ya saben lo q tienen q hacer los de la Oferta de trabajo con Ryanair... Otra cosa es q estén dispuest… https://t.co/071sidOr7l
negative,"Hola @Iberia, no puede ser q SIEMPRE los q vamos en filas delanteras nos encontremos el hueco de la maleta lleno por los demás. Remedienlo!"
